,source,target
11015,72058741,73314240
11016,72058741,84391238
11017,72058741,1086322031141027840
11018,72058741,279693525
11019,72058741,1189870353172123648
11020,72058741,454791402
11021,72058741,2616995078
11022,72058741,1276399597175427073
11023,72058741,303211426
11024,72058741,21855179
11025,72058741,4384678162
11026,72058741,120900951
11027,72058741,988050983031885824
11028,72058741,1156146673015492608
11029,72058741,1254705571443474435
11030,72058741,1156123925476233217
11031,72058741,747349420983754752
11032,72058741,120806450
11033,72058741,1067916151789899776
11034,72058741,1180768986889441281
11035,72058741,107200296
11036,72058741,91289269
11037,72058741,200459463
11038,72058741,930488050148405249
11039,72058741,1096302652563042304
11040,72058741,785201099733172225
11041,72058741,565917867
11042,72058741,285194696
11043,72058741,256611490
11044,72058741,6266142
11045,72058741,25145150
11046,72058741,2846809907
11047,72058741,85172763
11048,72058741,1077087866163888128
11049,72058741,89793368
11050,72058741,475309574
11051,72058741,19982136
11052,72058741,2424246505
11053,72058741,1209107757556805635
11054,72058741,446309077
11055,72058741,1078252700746371072
11056,72058741,19557396
11057,72058741,3200927469
11058,72058741,1185642706451795968
11059,72058741,390641663
11060,72058741,22139658
11061,72058741,604883169
11062,72058741,262836435
11063,72058741,61863751
11064,72058741,100285649
11065,72058741,2364215774
11066,72058741,455243596
11067,72058741,876408240
11068,72058741,903363711485825025
11069,72058741,352409025
11070,72058741,996874375583412224
11071,72058741,500752654
11072,72058741,511627140
11073,72058741,20625663
11074,72058741,1150148791359672320
11075,72058741,1019565941015875585
11076,72058741,56338737
11077,72058741,454909858
11078,72058741,3063823341
11079,72058741,626606620
11080,72058741,1055561990352068610
11081,72058741,159222433
11082,72058741,47192867
11083,72058741,219340283
11084,72058741,19392696
11085,72058741,351197277
11086,72058741,4842372993
11087,72058741,356446648
11088,72058741,868375442067214336
11089,72058741,1100678545989402625
11090,72058741,37899641
11091,72058741,940671495784878080
11092,72058741,1132944875639513088
11093,72058741,268788810
11094,72058741,124717321
11095,72058741,134413161
11096,72058741,620297304
11097,72058741,419757788
11098,72058741,298558783
11099,72058741,199240232
11100,72058741,886135655474114560
11101,72058741,1221767113
11102,72058741,1099350755285389312
11103,72058741,1023184927385432066
11104,72058741,781553202042900480
11105,72058741,4813903696
11106,72058741,542832540
11107,72058741,2411361828
11108,72058741,89420041
11109,72058741,3039014321
11110,72058741,61987976
11111,72058741,444059147
11112,72058741,2928019319
11113,72058741,3202465678
11114,72058741,829627615011074048
11115,72058741,2168155795
11116,72058741,889238621605244928
11117,72058741,702717216
11118,72058741,1189263622519902210
11119,72058741,1316707231
11120,72058741,837291039786479617
11121,72058741,764896068635099137
11122,72058741,818401525882036224
11123,72058741,28528503
11124,72058741,18427975
11125,72058741,1101856230786637824
11126,72058741,2740147945
11127,72058741,1169464555
11128,72058741,834078006020816897
11129,72058741,335672787
11130,72058741,249810799
11131,72058741,709448584
11132,72058741,2483482020
11133,72058741,131595669
11134,72058741,790125716
11135,72058741,519581517
11136,72058741,745596753865510912
11137,72058741,4352726321
11138,72058741,746800705327996928
11139,72058741,100188103
11140,72058741,1092546516298940417
11141,72058741,143560142
11142,72058741,121882187
11143,72058741,929707165128056832
11144,72058741,258825551
11145,72058741,22167452
11146,72058741,2587864086
11147,72058741,248905682
11148,72058741,838799040833810434
11149,72058741,1117846279135084544
11150,72058741,821052375360217088
11151,72058741,746716698569543681
11152,72058741,781609927437643776
11153,72058741,571141141
11154,72058741,1180780145860370433
11155,72058741,90962296
11156,72058741,209688640
11157,72058741,1060658163517661184
11158,72058741,21402507
11159,72058741,2198489003
11160,72058741,73697990
11161,72058741,980589716146966528
11162,72058741,707352459979706371
11163,72058741,40931425
11164,72058741,939084398657490944
11165,72058741,124296126
11166,72058741,883216950469566464
11167,72058741,142750417
11168,72058741,350408249
11169,72058741,917683273
11170,72058741,19062709
11171,72058741,376657815
11172,72058741,968804867807596544
11173,72058741,932806526
11174,72058741,784513301543804929
11175,72058741,2831391748
11176,72058741,185373204
11177,72058741,2902538939
11178,72058741,701696631331287040
11179,72058741,969214766689472519
11180,72058741,419927046
11181,72058741,594992481
11182,72058741,904362770472325121
11183,72058741,869539909
11184,72058741,15248159
11185,72058741,26513017
11186,72058741,4354516697
11187,72058741,56370885
11188,72058741,305703396
11189,72058741,42825226
11190,72058741,774535442083508224
11191,72058741,18363243
11192,72058741,91545269
11193,72058741,1121902984462577664
11194,72058741,477914145
11195,72058741,1046369502466854913
11196,72058741,232335155
11197,72058741,59305661
11198,72058741,984763902356533248
11199,72058741,273457915
11200,72058741,159441652
11201,72058741,806909154749251584
11202,72058741,387543574
11203,72058741,1179405360559460353
11204,72058741,151103186
11205,72058741,130258973
11206,72058741,950673949729460224
11207,72058741,912123126
11208,72058741,35413612
11209,72058741,33006742
11210,72058741,78835016
11211,72058741,3938173949
11212,72058741,825717050538618880
11213,72058741,130522783
11214,72058741,1023576400425627649
11215,72058741,1107955429806612481
11216,72058741,2793854050
11217,72058741,868438459287040000
11218,72058741,417320141
11219,72058741,1017765263876476928
11220,72058741,21196759
11221,72058741,1064547461421768704
11222,72058741,2412580496
11223,72058741,923522486720921600
11224,72058741,22515174
11225,72058741,2744272580
11226,72058741,1132776708912877568
11227,72058741,57264970
11228,72058741,1257921198
11229,72058741,820708631532466177
11230,72058741,802155960059961344
11231,72058741,288409122
11232,72058741,894631162722889731
11233,72058741,887682176816480256
11234,72058741,520219861
11235,72058741,507860886
11236,72058741,4860250282
11237,72058741,21504477
11238,72058741,501161277
11239,72058741,729093650
11240,72058741,925115091032461313
11241,72058741,140165935
11242,72058741,2908948408
11243,72058741,3319395368
11244,72058741,2767054761
11245,72058741,2546258378
11246,72058741,2258247484
11247,72058741,1008738279137652736
11248,72058741,1009489593488625664
11249,72058741,792782917638455296
11250,72058741,14068219
11251,72058741,198946004
11252,72058741,474749215
11253,72058741,2737008614
11254,72058741,953555978
11255,72058741,1421373049
11256,72058741,2886630249
11257,72058741,951722564
11258,72058741,944867744289361920
11259,72058741,245790402
11260,72058741,1019664305921429504
11261,72058741,2324191591
11262,72058741,870564496603049984
11263,72058741,963515096189362176
11264,72058741,110664009
11265,72058741,3398432139
11266,72058741,965898013951627264
11267,72058741,48692165
11268,72058741,868830296212467713
11269,72058741,592459244
11270,72058741,746371177174679552
11271,72058741,995213647
11272,72058741,158110534
11273,72058741,831995096413433857
11274,72058741,827572418365505537
11275,72058741,247259712
11276,72058741,527778030
11277,72058741,824747139469279232
11278,72058741,140827633
11279,72058741,938164212853100544
11280,72058741,215951263
11281,72058741,47598058
11282,72058741,921306035029200896
11283,72058741,938669123332116480
11284,72058741,71476455
11285,72058741,130605003
11286,72058741,2885635959
11287,72058741,2967997469
11288,72058741,354411202
11289,72058741,282914879
11290,72058741,2290537827
11291,72058741,34254087
11292,72058741,50668168
11293,72058741,790287205
11294,72058741,1931515028
11295,72058741,37659695
11296,72058741,425640366
11297,72058741,275570542
11298,72058741,854769693051297794
11299,72058741,1631193031
11300,72058741,800177784
11301,72058741,749673114229940228
11302,72058741,909430459645546496
11303,72058741,784301004762193920
11304,72058741,722194882417336320
11305,72058741,260798471
11306,72058741,818443335509671938
11307,72058741,25369843
11308,72058741,489377813
11309,72058741,181245414
11310,72058741,17571514
11311,72058741,2429189266
11312,72058741,732564804997615616
11313,72058741,291703128
11314,72058741,49979157
11315,72058741,841646010904506368
11316,72058741,550415486
11317,72058741,870729236969136132
11318,72058741,284927152
11319,72058741,34247411
11320,72058741,3397104611
11321,72058741,297537623
11322,72058741,257559765
11323,72058741,156016493
11324,72058741,831037758
11325,72058741,563924333
11326,72058741,82467928
11327,72058741,205241095
11328,72058741,69558002
11329,72058741,295320165
11330,72058741,55830265
11331,72058741,866203967713411072
11332,72058741,826382447885574144
11333,72058741,190336882
11334,72058741,70656697
11335,72058741,228686553
11336,72058741,745611048493977601
11337,72058741,2474884325
11338,72058741,750192467652280320
11339,72058741,281628104
11340,72058741,3177938499
11341,72058741,611585332
11342,72058741,786601714166042625
11343,72058741,207435031
11344,72058741,372805464
11345,72058741,747436971417559040
11346,72058741,1568943824
11347,72058741,155900566
11348,72058741,2334732225
11349,72058741,2188550432
11350,72058741,304852634
11351,72058741,38474832
11352,72058741,493544561
11353,72058741,746883798109925376
11354,72058741,4118427075
11355,72058741,3189001238
11356,72058741,14297863
11357,72058741,296991343
11358,72058741,582953166
11359,72058741,568437023
11360,72058741,20675681
11361,72058741,4709584942
11362,72058741,16596200
11363,72058741,339697820
11364,72058741,2834552632
11365,72058741,3304523943
11366,72058741,2563656001
11367,72058741,15082486
11368,72058741,28309574
11369,72058741,1533753895
11370,72058741,12874852
11371,72058741,2186755171
11372,72058741,102955736
11373,72058741,233969704
11374,72058741,15066876
11375,72058741,388798786
11376,72058741,2461924214
11377,72058741,15916118
11378,72058741,470489295
11379,72058741,263244696
11380,72058741,137819781
11381,72058741,65587192
11382,72058741,1048632992
11383,72058741,580175227
11384,72058741,41570929
11385,72058741,212653721
11386,72058741,19791744
11387,72058741,43061572
11388,72058741,17442320
11389,2928019319,948169852547715072
11390,2928019319,270310777
11391,2928019319,21096782
11392,2928019319,22386528
11393,2928019319,985587297503596544
11394,2928019319,2942657375
11395,2928019319,44849238
11396,2928019319,3326599643
11397,2928019319,1166813365093765120
11398,2928019319,17442320
11399,2928019319,78835016
11400,2928019319,281603081
11401,257132417,948169852547715072
11402,257132417,985587297503596544
11403,257132417,2942657375
11404,257132417,44849238
11405,257132417,3326599643
11406,257132417,1166813365093765120
11407,257132417,78835016
11408,257132417,281603081
11409,2797602696,67277375
11410,2797602696,31672479
11411,2797602696,21772588
11412,2797602696,48298932
11413,2797602696,19181549
11414,2797602696,111046668
11415,2797602696,2194338684
11416,2797602696,712000194
11417,2797602696,1115314512
11418,2797602696,22522359
11419,346523534,19862042
11420,346523534,16544408
11421,346523534,17754586
11422,346523534,1130464193625436160
11423,346523534,179457498
11424,346523534,545463973
11425,346523534,734000215011827712
11426,346523534,23938674
11427,346523534,964271234241519616
11428,346523534,335450832
11429,346523534,849177876
11430,346523534,1412339653332643845
11431,346523534,3956198260
11432,346523534,118369716
11433,346523534,154658937
11434,346523534,1379849941749747714
11435,346523534,12290002
11436,346523534,363013234
11437,346523534,406352339
11438,346523534,1197819776460083200
11439,346523534,116169143
11440,346523534,583900350
11441,346523534,710897286184886273
11442,346523534,782941042895155200
11443,346523534,1650834678
11444,346523534,275072852
11445,346523534,938145849363845122
11446,346523534,780107236282621953
11447,346523534,893892188941299712
11448,346523534,1882626937
11449,346523534,232397740
11450,346523534,991985789797109761
11451,346523534,1083851432330186760
11452,346523534,2271882506
11453,346523534,19485164
11454,346523534,1101160467282780163
11455,346523534,242471616
11456,346523534,896006183366144000
11457,346523534,106788948
11458,346523534,1252636686867214336
11459,346523534,112753821
11460,346523534,1209583707864158216
11461,346523534,7268972
11462,346523534,101788309
11463,346523534,1889851032
11464,346523534,738734319649345536
11465,346523534,3329482216
11466,346523534,1306900436
11467,346523534,204747066
11468,346523534,528872547
11469,346523534,4814861415
11470,346523534,24066790
11471,346523534,91306115
11472,346523534,366193744
11473,346523534,273736786
11474,346523534,711975936338632705
11475,346523534,377917642
11476,346523534,2976665501
11477,346523534,479706186
11478,346523534,258760651
11479,346523534,196207892
11480,346523534,489831217
11481,346523534,27267888
11482,346523534,478494450
11483,346523534,177219636
11484,346523534,981901886554034177
11485,346523534,1916746206
11486,346523534,1927200595
11487,346523534,19821653
11488,346523534,1143235398774247425
11489,346523534,595978668
11490,346523534,18391649
11491,346523534,18169446
11492,346523534,2886122134
11493,346523534,2408406843
11494,346523534,1175026717
11495,346523534,118012929
11496,346523534,98101389
11497,346523534,146607428
11498,346523534,468309918
11499,346523534,83572636
11500,346523534,583962430
11501,346523534,664743
11502,346523534,842735897678372865
11503,346523534,2293315081
11504,346523534,1421852000
11505,346523534,52438419
11506,346523534,50665259
11507,346523534,791897964
11508,346523534,219968293
11509,346523534,570212160
11510,346523534,1438682840
11511,346523534,51096042
11512,346523534,942808997484285952
11513,346523534,7526892
11514,346523534,37895085
11515,346523534,432838470
11516,346523534,494992512
11517,346523534,362417797
11518,346523534,2345756822
11519,346523534,20515529
11520,346523534,891969983097573377
11521,346523534,107704349
11522,346523534,765107071759048704
11523,346523534,167334894
11524,346523534,174606558
11525,346523534,21862314
11526,346523534,827212621250232320
11527,346523534,783596
11528,346523534,18116495
11529,346523534,1004995906435940357
11530,346523534,13941962
11531,346523534,291378803
11532,346523534,3002191311
11533,346523534,15460156
11534,346523534,21746693
11535,346523534,6624102
11536,346523534,13265312
11537,346523534,313588811
11538,346523534,1018417700
11539,346523534,14932460
11540,346523534,21656007
11541,346523534,461415628
11542,346523534,18935403
11543,346523534,29963235
11544,346523534,425334901
11545,346523534,493548358
11546,346523534,19108462
11547,346523534,485583363
11548,346523534,17852787
11549,346523534,21770554
11550,346523534,1551626821
11551,346523534,17391010
11552,346523534,10470112
11553,346523534,2278972220
11554,346523534,875446615
11555,346523534,758888
11556,346523534,16997102
11557,346523534,261259114
11558,346523534,992659865645518848
11559,346523534,91141903
11560,346523534,17777121
11561,346523534,293068182
11562,346523534,59906761
11563,346523534,1089922478389018624
11564,346523534,2214656856
11565,346523534,21880344
11566,346523534,19971767
11567,346523534,65038134
11568,346523534,1543159292
11569,346523534,15909805
11570,346523534,20595853
11571,346523534,23618873
11572,346523534,155953175
11573,346523534,25850685
11574,346523534,20455022
11575,346523534,398247504
11576,346523534,351038281
11577,346523534,14774637
11578,346523534,823335972
11579,346523534,107977792
11580,346523534,2466216283
11581,346523534,3244618517
11582,346523534,15438912
11583,3360065429,19862042
11584,3360065429,2798120942
11585,3360065429,86923907
11586,3360065429,969214525907062784
11587,3360065429,387287405
11588,3360065429,1158749576045780993
11589,3360065429,222733449
11590,3360065429,731067611476267008
11591,3360065429,7526892
11592,3360065429,1471826726418370561
11593,3360065429,80621322
11594,3360065429,1002471379214766080
11595,3360065429,18186092
11596,3360065429,15029309
11597,3360065429,11936322
11598,3360065429,406352339
11599,3360065429,377372212
11600,3360065429,28077313
11601,3360065429,728430104
11602,3360065429,27246431
11603,3360065429,4850825639
11604,3360065429,992659865645518848
11605,3360065429,14774637
11606,3360065429,199632013
11607,3360065429,956626101656317954
11608,3360065429,1412339653332643845
11609,3360065429,378445071
11610,3360065429,514319028
11611,3360065429,707183531240386560
11612,3360065429,17053097
11613,3360065429,60274869
11614,3360065429,57625372
11615,3360065429,15391520
11616,3360065429,914212062
11617,3360065429,726709567170686976
11618,3360065429,773506772258721792
11619,3360065429,2278972220
11620,3360065429,230170174
11621,3360065429,21352271
11622,3360065429,24383054
11623,3360065429,850349662754271236
11624,3360065429,724647542
11625,3360065429,534255106
11626,3360065429,1971598688
11627,3360065429,20851564
11628,3360065429,2790207853
11629,3360065429,1004342231552217088
11630,3360065429,549573446
11631,3360065429,183347631
11632,3360065429,59297622
11633,3360065429,33979523
11634,3360065429,3013911
11635,3360065429,335450832
11636,3360065429,2350737176
11637,3360065429,1191043697955278848
11638,3360065429,78875962
11639,3360065429,1379849941749747714
11640,3360065429,4737423676
11641,3360065429,342615858
11642,3360065429,338613703
11643,3360065429,2323119010
11644,3360065429,346695250
11645,3360065429,37895085
11646,3360065429,29963235
11647,3360065429,84816204
11648,3360065429,168222494
11649,3360065429,17185448
11650,3360065429,2855894591
11651,3360065429,196207892
11652,3360065429,871547965
11653,3360065429,672353
11654,3360065429,18778314
11655,3360065429,17835336
11656,3360065429,18434714
11657,3360065429,14257537
11658,3360065429,935570551
11659,3360065429,1197819776460083200
11660,3360065429,325683605
11661,3360065429,1273525159568302080
11662,3360065429,2214656856
11663,3360065429,69276183
11664,3360065429,719654695585886208
11665,3360065429,27303289
11666,3360065429,2845221183
11667,3360065429,8145762
11668,3360065429,275072852
11669,3360065429,4817285909
11670,3360065429,1266325186632089600
11671,3360065429,913682914356994048
11672,3360065429,734720454
11673,3360065429,358008035
11674,3360065429,149516982
11675,3360065429,14859132
11676,3360065429,14757094
11677,3360065429,23322233
11678,3360065429,14712445
11679,3360065429,17285251
11680,3360065429,20271076
11681,3360065429,512398175
11682,3360065429,1207316879695585280
11683,3360065429,1145964415096954880
11684,3360065429,217857649
11685,3360065429,2491577809
11686,3360065429,758888
11687,3360065429,512074746
11688,3360065429,1176281823141384192
11689,3360065429,20675681
11690,3360065429,21756045
11691,3360065429,189907592
11692,3360065429,168537772
11693,3360065429,317977558
11694,3360065429,231748175
11695,3360065429,1274899759
11696,3360065429,2424294720
11697,3360065429,738734319649345536
11698,3360065429,1015249721466736642
11699,3360065429,50665259
11700,3360065429,782092949744152576
11701,3360065429,277422349
11702,3360065429,954126039181078530
11703,3360065429,16950004
11704,3360065429,12692
11705,3360065429,966708024000811009
11706,3360065429,1130464193625436160
11707,3360065429,340863588
11708,3360065429,2377692014
11709,3360065429,1578299604
11710,3360065429,3749652701
11711,3360065429,14717055
11712,3360065429,973442553218510848
11713,3360065429,309638248
11714,3360065429,21862314
11715,3360065429,24689052
11716,3360065429,15460156
11717,3360065429,39438268
11718,3360065429,118012929
11719,3360065429,468309918
11720,3360065429,75029332
11721,3360065429,21770554
11722,3360065429,3288159897
11723,3360065429,179457498
11724,3360065429,109648780
11725,3360065429,336140077
11726,3360065429,20757469
11727,3360065429,175750974
11728,3360065429,89670707
11729,3360065429,17314212
11730,3360065429,278163869
11731,3360065429,21192004
11732,3360065429,2388055363
11733,3360065429,8592732
11734,3360065429,831531
11735,3360065429,2722608804
11736,3360065429,986199381547323392
11737,3360065429,4083501
11738,3360065429,864120276396773376
11739,3360065429,16740967
11740,3360065429,26981485
11741,3360065429,15909805
11742,3360065429,734000215011827712
11743,3360065429,381203
11744,3360065429,537225100
11745,3360065429,461415628
11746,3360065429,330509973
11747,3360065429,46226031
11748,3360065429,1006879896789028865
11749,3360065429,563079412
11750,3360065429,76053764
11751,3360065429,14461227
11752,3360065429,84054078
11753,3360065429,3096917608
11754,3360065429,558803448
11755,3360065429,2873672135
11756,3360065429,23050708
11757,3360065429,1534836979
11758,3360065429,17454047
11759,3360065429,896006183366144000
11760,3360065429,829453380
11761,3360065429,956485125637844993
11762,3360065429,25754133
11763,3360065429,16099079
11764,3360065429,93266570
11765,3360065429,201337201
11766,3360065429,19537249
11767,3360065429,839954037948760064
11768,3360065429,3244618517
11769,3360065429,3397104611
11770,3360065429,1339454438
11771,3360065429,894057794
11772,3360065429,15066876
11773,3360065429,220386982
11774,3360065429,23367958
11775,3360065429,4149299116
11776,3360065429,556914028
11777,3360065429,10747522
11778,3360065429,351135915
11779,3360065429,1384660988
11780,3360065429,9078772
11781,3360065429,625759223
11782,3360065429,21927562
11783,3360065429,279212006
11784,3360065429,130229292
11785,3360065429,6549332
11786,3360065429,19962797
11787,3360065429,21867447
11788,3360065429,398247504
11789,3360065429,13389842
11790,3360065429,43192340
11791,3360065429,120766602
11792,3360065429,873148800898150401
11793,3360065429,20938588
11794,3360065429,349260153
11795,3360065429,22516489
11796,3360065429,17853213
11797,3360065429,18981723
11798,3360065429,25458378
11799,3360065429,520579417
11800,3360065429,25048610
11801,3360065429,31672479
11802,3360065429,15210670
11803,3360065429,15518172
11804,3360065429,7268972
11805,3360065429,302418557
11806,3360065429,8020002
11807,3360065429,2383975297
11808,3360065429,19090202
11809,3360065429,299582083
11810,3360065429,2412582659
11811,3360065429,291378803
11812,3360065429,2311571213
11813,3360065429,16612857
11814,3360065429,396536542
11815,3360065429,8905662
11816,3360065429,76966092
11817,3360065429,19653124
11818,3360065429,1700426708
11819,3360065429,20555954
11820,3360065429,19787080
11821,3360065429,2976665501
11822,3360065429,595978668
11823,3360065429,24516055
11824,3360065429,16264077
11825,3360065429,7201962
11826,3360065429,125702162
11827,3360065429,1543159292
11828,3360065429,452382074
11829,3360065429,6624102
11830,3360065429,1551579763
11831,3360065429,2304720259
11832,3360065429,14260167
11833,3360065429,304572237
11834,3360065429,14164249
11835,3360065429,13486
11836,3360065429,2886122134
11837,3360065429,93918341
11838,3360065429,18693671
11839,3360065429,1927147742
11840,3360065429,125090015
11841,3360065429,40837900
11842,3360065429,13717452
11843,3360065429,20519922
11844,3360065429,138377811
11845,3360065429,2595251701
11846,3360065429,17995479
11847,3360065429,92475907
11848,3360065429,1055800602
11849,3360065429,22027209
11850,3360065429,555031989
11851,3360065429,32696488
11852,3360065429,2408406843
11853,3360065429,1956411776
11854,3360065429,12177772
11855,3360065429,21020637
11856,3360065429,16010573
11857,3360065429,83572636
11858,3360065429,23622418
11859,3360065429,15057273
11860,3360065429,2466453506
11861,3360065429,395597310
11862,3360065429,16514225
11863,3360065429,2974791111
11864,3360065429,3526772055
11865,3360065429,18169446
11866,3360065429,199893073
11867,384239522,19862042
11868,384239522,21283221
11869,384239522,32124032
11870,384239522,17314212
11871,384239522,664743
11872,384239522,16866701
11873,384239522,3526772055
11874,384239522,118012929
11875,384239522,93266570
11876,384239522,18169446
11877,384239522,83572636
11878,1547241386,20230937
11879,1547241386,545463973
11880,1547241386,734000215011827712
11881,1547241386,2974791111
11882,1547241386,964271234241519616
11883,1547241386,17852787
11884,1547241386,3244618517
11885,1547241386,38673696
11886,1547241386,16866701
11887,1547241386,3158251940
11888,1547241386,118012929
11889,1547241386,2388055363
11890,1547241386,15460156
11891,1547241386,4149299116
11892,1547241386,18169446
11893,1547241386,1005019698478632962
11894,1547241386,29216074
11895,1547241386,199893073
11896,1547241386,351038281
11897,1547241386,83572636
11898,1547241386,879740426131034113
11899,86149039,948169852547715072
11900,86149039,21096782
11901,86149039,985587297503596544
11902,86149039,2942657375
11903,86149039,253782772
11904,86149039,147679241
11905,86149039,44849238
11906,86149039,3326599643
11907,86149039,1166813365093765120
11908,86149039,94837980
11909,86149039,17442320
11910,86149039,1027851082649755648
11911,86149039,78835016
11912,401704883,948169852547715072
11913,401704883,985587297503596544
11914,401704883,2942657375
11915,401704883,253782772
11916,401704883,44849238
11917,401704883,3326599643
11918,401704883,1166813365093765120
11919,401704883,445452143
11920,401704883,78835016
11921,3003123635,948169852547715072
11922,3003123635,21096782
11923,3003123635,985587297503596544
11924,3003123635,2942657375
11925,3003123635,253782772
11926,3003123635,44849238
11927,3003123635,3326599643
11928,3003123635,445452143
11929,3003123635,17442320
11930,3003123635,78835016
11931,2908948408,948169852547715072
11932,2908948408,21096782
11933,2908948408,985587297503596544
11934,2908948408,2942657375
11935,2908948408,253782772
11936,2908948408,44849238
11937,2908948408,3326599643
11938,2908948408,1166813365093765120
11939,2908948408,94837980
11940,2908948408,78835016
11941,2908948408,281603081
11942,4916316089,176835352
11943,4916316089,16544408
11944,4916316089,1217557535814754305
11945,4916316089,664743
11946,4916316089,545463973
11947,4916316089,3244618517
11948,4916316089,1536750084
11949,4916316089,118012929
11950,4916316089,2388055363
11951,4916316089,18169446
11952,4916316089,83572636
11953,4916316089,21746693
11954,4916316089,1578299604
11955,3227551681,948169852547715072
11956,3227551681,985587297503596544
11957,3227551681,2942657375
11958,3227551681,253782772
11959,3227551681,44849238
11960,3227551681,3326599643
11961,3227551681,1166813365093765120
11962,3227551681,1027851082649755648
11963,3227551681,78835016
11964,1154582468,72103
11965,1154582468,917663680220852224
11966,1154582468,179457498
11967,1154582468,545463973
11968,1154582468,2974791111
11969,1154582468,3244618517
11970,1154582468,15460156
11971,1154582468,850349662754271236
11972,1154582468,2408406843
11973,1154582468,83572636
11974,1154582468,461415628
11975,1631193031,948169852547715072
11976,1631193031,270310777
11977,1631193031,21096782
11978,1631193031,253782772
11979,1631193031,44849238
11980,1631193031,3326599643
11981,1631193031,94837980
11982,1631193031,445452143
11983,1631193031,78835016
11984,1631193031,281603081
11985,12290002,6468172
11986,12290002,545463973
11987,12290002,23938674
11988,12290002,493548358
11989,12290002,14383731
11990,12290002,1005019698478632962
11991,12290002,346695250
11992,12290002,351038281
11993,12290002,83572636
11994,12290002,15909805
11995,14190551,19862042
11996,14190551,35199423
11997,14190551,72103
11998,14190551,44849238
11999,14190551,22916527
12000,14190551,46193
12001,14190551,302763502
12002,14190551,917663680220852224
12003,14190551,14270160
12004,14190551,32124032
12005,14190551,322242792
12006,14190551,112531537
12007,14190551,16514225
12008,14190551,17442320
12009,14190551,3244618517
12010,14190551,18169446
12011,14190551,199893073
12012,14190551,8170492
12013,14190551,83572636
12014,103319515,948169852547715072
12015,103319515,270310777
12016,103319515,985587297503596544
12017,103319515,253782772
12018,103319515,44849238
12019,103319515,1166813365093765120
12020,103319515,746814847422193664
12021,103319515,445452143
12022,103319515,78835016
12023,3241740251,72103
12024,3241740251,176835352
12025,3241740251,2798120942
12026,3241740251,168537772
12027,3241740251,917663680220852224
12028,3241740251,17754586
12029,3241740251,14270160
12030,3241740251,32124032
12031,3241740251,322242792
12032,3241740251,15340567
12033,3241740251,179457498
12034,3241740251,956841040257970176
12035,3241740251,545463973
12036,3241740251,2974791111
12037,3241740251,3244618517
12038,3241740251,16866701
12039,3241740251,3526772055
12040,3241740251,118012929
12041,3241740251,189666521
12042,3241740251,447359224
12043,3241740251,18169446
12044,3241740251,668283
12045,3241740251,199893073
12046,3241740251,8170492
12047,3241740251,83572636
12048,3241740251,15909805
12049,337184741,22916527
12050,337184741,16544408
12051,337184741,969214525907062784
12052,337184741,1217557535814754305
12053,337184741,1047799693911183360
12054,337184741,545463973
12055,337184741,2974791111
12056,337184741,20938588
12057,337184741,3244618517
12058,337184741,118012929
12059,337184741,18169446
12060,337184741,590028992
12061,478676977,19862042
12062,478676977,948169852547715072
12063,478676977,44849238
12064,478676977,2783875490
12065,478676977,731939300582010880
12066,478676977,961785257065373696
12067,478676977,2813049204
12068,478676977,1468922246
12069,478676977,1165235953096691713
12070,478676977,1174292764613316608
12071,478676977,1539378523
12072,478676977,126984307
12073,478676977,951496406233214976
12074,478676977,1310272344800321536
12075,478676977,1138515829677580288
12076,478676977,1137992526646956033
12077,478676977,258873883
12078,478676977,375903620
12079,478676977,755075505334919170
12080,478676977,153252061
12081,478676977,614507669
12082,478676977,754308931950895104
12083,478676977,573803698
12084,478676977,53757387
12085,478676977,71246065
12086,478676977,2314999288
12087,478676977,24378502
12088,478676977,21744811
12089,478676977,425702545
12090,478676977,2795691367
12091,478676977,1026756113973354496
12092,478676977,745872391105019904
12093,478676977,1134262608
12094,478676977,887682176816480256
12095,478676977,276911103
12096,478676977,2522282976
12097,478676977,298471892
12098,478676977,2383608487
12099,478676977,201735426
12100,478676977,281528381
12101,478676977,1137298575287865344
12102,478676977,3292977364
12103,478676977,1618063621
12104,478676977,2616995078
12105,478676977,354864234
12106,478676977,1153965878104535040
12107,478676977,91545269
12108,478676977,1096788464383811585
12109,478676977,1202190933640589312
12110,478676977,1017142528263577601
12111,478676977,21079720
12112,478676977,617479794
12113,478676977,1276399597175427073
12114,478676977,973632785440235525
12115,478676977,1267871300594405378
12116,478676977,824364759059464193
12117,478676977,4353855034
12118,478676977,584870335
12119,478676977,1002611144983531520
12120,478676977,899166869114036224
12121,478676977,88779287
12122,478676977,857889751491371008
12123,478676977,2984158437
12124,478676977,2785345073
12125,478676977,57936534
12126,478676977,2784051524
12127,478676977,416550754
12128,478676977,470489295
12129,478676977,702125877
12130,478676977,1192861100804575234
12131,478676977,604883169
12132,478676977,3729290662
12133,478676977,866010939916775425
12134,478676977,256611490
12135,478676977,825717050538618880
12136,478676977,159441652
12137,478676977,1084790629203410944
12138,478676977,51854911
12139,478676977,1067916151789899776
12140,478676977,3010600643
12141,478676977,194882198
12142,478676977,21887613
12143,478676977,996874375583412224
12144,478676977,1085267779639537664
12145,478676977,131595669
12146,478676977,451601582
12147,478676977,1107317650814889984
12148,478676977,802517339073810432
12149,478676977,140165935
12150,478676977,397161663
12151,478676977,3493482443
12152,478676977,582721240
12153,478676977,477914145
12154,478676977,2155159640
